Protocol name;Instrument;Parameter;Level;Date;Value;Target;SD;Status;Message;User comment;User;Sample ID
AU 3 Multichem;AU3;CK;3;01/15/2017 18:59:13;460.0;442;10;Accepted;4-1S fails (across runs) because results 460.0, 455.0, 458.0, and 458.0 are on the same side of the target and out of 1 SD (Target=442.0, SD=10.0);;;T3
AU 3 Multichem;AU3;CL;3;01/15/2017 18:59:13;106.0;106.5;2;Accepted;;;;T3
AU 3 Multichem;AU3;CRP;3;01/15/2017 18:59:13;29.10;29.5;0.74;Accepted;;;;T3
AU 3 Multichem;AU3;GGT;3;01/15/2017 18:59:13;154.0;147;5;Accepted;;;;T3
AU 3 Multichem;AU3;HDL;3;01/15/2017 18:59:13;1.660;1.61;0.05;Accepted;;;;T3
AU 3 Multichem;AU3;IGG;3;01/15/2017 18:59:13;13.23;13.4;0.5;Accepted;;;;T3
AU 3 Multichem;AU3;K;3;01/15/2017 18:59:13;6.750;6.67;0.12;Accepted;;;;T3
AU 3 Multichem;AU3;LACT;3;01/15/2017 18:59:13;4.100;4.2;0.2;Accepted;;;;T3
AU 3 Multichem;AU3;MG;3;01/15/2017 18:59:13;1.830;1.82;0.1;Accepted;;;;T3
AU 3 Multichem;AU3;NA;3;01/15/2017 18:59:13;156.0;156;1.75;Accepted;;;;T3
AU 3 Multichem;AU3;PARA;3;01/15/2017 18:59:13;204.0;207;4;Accepted;;;;T3
AU 3 Multichem;AU3;PO4;3;01/15/2017 18:59:13;2.400;2.38;0.06;Accepted;;;;T3
AU 3 Multichem;AU3;SALIC;3;01/15/2017 18:59:13;346.3;365;10;Accepted;;;;T3
AU 3 Multichem;AU3;UREA;3;01/15/2017 18:59:13;21.49;22;0.8;Accepted;;;;T3
AU 3 Multichem;AU3;ALC;2;01/15/2017 12:20:35;746.0;703;30;Accepted;;;;T2
AU 3 Multichem;AU3;BICARB;2;01/15/2017 12:20:35;24.00;23.5;2;Accepted;;;;T2
AU 3 Multichem;AU3;C4;2;01/15/2017 12:20:35;0.260;0.27;0.01;Accepted;;;;T2
AU 3 Multichem;AU3;CA;2;01/15/2017 12:20:35;2.470;2.4;0.08;Accepted;;;;T2
AU 3 Multichem;AU3;CHOL;2;01/15/2017 12:20:35;3.940;3.94;0.15;Accepted;;;;T2
AU 3 Multichem;AU3;CL;2;01/15/2017 12:20:35;93.00;91.8;1.7;Accepted;;;;T2
AU 3 Multichem;AU3;CREAT;2;01/15/2017 12:20:35;167.0;164.5;5;Accepted;;;;T2
AU 3 Multichem;AU3;DBIL;2;01/15/2017 12:20:35;15.80;15.9;1;Accepted;;;;T2
AU 3 Multichem;AU3;GLU;2;01/15/2017 12:20:35;6.910;6.8;0.2;Accepted;;;;T2
AU 3 Multichem;AU3;IGA;2;01/15/2017 12:20:35;2.070;2.28;0.1;Accepted;1-2S fails because the result 2.070 is out of 2 SD (Target=2.280, SD=0.100);;;T2
AU 3 Multichem;AU3;IGM;2;01/15/2017 12:20:35;0.890;0.92;0.02;Accepted;;;;T2
AU 3 Multichem;AU3;K;2;01/15/2017 12:20:35;3.79;3.8;0.08;Accepted;;;;T2
AU 3 Multichem;AU3;NA;2;01/15/2017 12:20:35;142.0;141;1.75;Accepted;;;;T2
AU 3 Multichem;AU3;TBIL;2;01/15/2017 12:20:35;50.00;50;1;Accepted;;;;T2
AU 3 Multichem;AU3;TP;2;01/15/2017 12:20:35;65.1;65;1.5;Accepted;;;;T2
AU 3 Multichem;AU3;TRIG;2;01/15/2017 12:20:35;1.680;1.7;0.08;Accepted;;;;T2
AU 3 Multichem;AU3;URATE;2;01/15/2017 12:20:35;357.0;347;8;Accepted;;;;T2
AU 3 Multichem;AU3;ALB;2;01/15/2017 12:20:30;43.8;43.5;1.5;Accepted;;;;T2
AU 3 Multichem;AU3;ALP;2;01/15/2017 12:20:30;220.0;220;10;Accepted;;;;T2
AU 3 Multichem;AU3;ALT;2;01/15/2017 12:20:30;114;110;5;Accepted;;;;T2
AU 3 Multichem;AU3;AMY;2;01/15/2017 12:20:30;120.0;117;3.5;Accepted;;;;T2
AU 3 Multichem;AU3;AST;2;01/15/2017 12:20:30;133.6;133;2.5;Accepted;;;;T2
AU 3 Multichem;AU3;C3;2;01/15/2017 12:20:30;1.350;1.35;0.05;Accepted;;;;T2
AU 3 Multichem;AU3;CK;2;01/15/2017 12:20:30;246.0;244;6;Accepted;;;;T2
AU 3 Multichem;AU3;CL;2;01/15/2017 12:20:30;92.00;91.8;1.7;Accepted;;;;T2
AU 3 Multichem;AU3;CRP;2;01/15/2017 12:20:30;10.20;10.1;0.25;Accepted;;;;T2
AU 3 Multichem;AU3;GGT;2;01/15/2017 12:20:30;79.80;77;3;Accepted;;;;T2
AU 3 Multichem;AU3;HDL;2;01/15/2017 12:20:30;1.070;1.1;0.04;Accepted;;;;T2
AU 3 Multichem;AU3;IGG;2;01/15/2017 12:20:30;10.48;10.5;0.5;Accepted;;;;T2
AU 3 Multichem;AU3;K;2;01/15/2017 12:20:30;3.78;3.8;0.08;Accepted;;;;T2
AU 3 Multichem;AU3;LACT;2;01/15/2017 12:20:30;1.790;1.85;0.1;Accepted;;;;T2
AU 3 Multichem;AU3;MG;2;01/15/2017 12:20:30;1.240;1.22;0.05;Accepted;;;;T2
AU 3 Multichem;AU3;NA;2;01/15/2017 12:20:30;141.0;141;1.75;Accepted;;;;T2
AU 3 Multichem;AU3;PARA;2;01/15/2017 12:20:30;75.00;76.5;1.5;Accepted;;;;T2
AU 3 Multichem;AU3;PO4;2;01/15/2017 12:20:30;1.34;1.3;0.04;Accepted;4-1S fails (across runs) because results 1.34, 1.35, 1.35, and 1.35 are on the same side of the target and out of 1 SD (Target=1.30, SD=0.04);;;T2
AU 3 Multichem;AU3;UREA;2;01/15/2017 12:20:30;13.66;13.8;0.45;Accepted;;;;T2
AU 3 Multichem;AU3;UREA;3;01/15/2017 08:28:33;21.85;22;0.8;Accepted;;;;T3
AU 3 Multichem;AU3;UREA;2;01/15/2017 08:28:28;13.91;13.8;0.45;Accepted;;;;T2
AU 3 Multichem;AU3;UREA;1;01/15/2017 08:28:23;3.09;3.15;0.14;Accepted;;;;T1
AU 3 Multichem;AU3;CREAT;3;01/15/2017 08:10:11;489;469;15;Accepted;;;;T3
AU 3 Multichem;AU3;MG;3;01/15/2017 08:10:06;1.870;1.82;0.1;Accepted;;;;T3
AU 3 Multichem;AU3;CREAT;2;01/15/2017 08:10:01;170.0;164.5;5;Accepted;3-1S (across runs) fails because results 170.0, 175.0 and 171.0 are on the same side of the target and exceed 1 SD (Target=164.5, SD=5.0);;;T2
AU 3 Multichem;AU3;UREA;3;01/15/2017 08:10:01;22.03;22;0.8;Accepted;;;;T3
AU 3 Multichem;AU3;MG;2;01/15/2017 08:09:56;1.250;1.22;0.05;Accepted;;;;T2
AU 3 Multichem;AU3;CREAT;1;01/15/2017 08:09:51;59.00;55;2.75;Accepted;;;;T1
AU 3 Multichem;AU3;UREA;2;01/15/2017 08:09:51;14.07;13.8;0.45;Accepted;;;;T2
AU 3 Multichem;AU3;MG;1;01/15/2017 08:09:46;0.550;0.53;0.02;Accepted;;;;T1
AU 3 Multichem;AU3;UREA;1;01/15/2017 08:09:41;3.06;3.15;0.14;Accepted;;;;T1
AU 3 Multichem;AU3;UREA;3;01/15/2017 06:36:19;26.05;22;0.8;Manually rejected;2-2S fails (across runs) because the results 26.05 and 24.14 are on the same side of the target and out of 2 SD (Target=22.00, SD=0.80);;SYSADM;T3
AU 3 Multichem;AU3;UREA;2;01/15/2017 06:36:14;16.35;13.8;0.45;Manually rejected;1-3S fails because the result 16.35 is out of 3 SD (Target=13.80, SD=0.45);;SYSADM;T2
AU 3 Multichem;AU3;UREA;1;01/15/2017 06:36:09;3.68;3.15;0.14;Manually rejected;1-3S fails because the result 3.68 is out of 3 SD (Target=3.15, SD=0.14);;SYSADM;T1
AU 3 Multichem;AU3;TBIL;3;01/15/2017 06:30:35;93.00;93.2;2.5;Accepted;;;;T3
AU 3 Multichem;AU3;URATE;3;01/15/2017 06:30:35;470.0;463;15;Accepted;;;;T3
AU 3 Multichem;AU3;ALC;3;01/15/2017 06:30:30;1961.0;1925;100;Accepted;;;;T3
AU 3 Multichem;AU3;BICARB;3;01/15/2017 06:30:30;35.00;34.4;2.2;Accepted;;;;T3
AU 3 Multichem;AU3;C4;3;01/15/2017 06:30:30;0.370;0.38;0.02;Accepted;;;;T3
AU 3 Multichem;AU3;CA;3;01/15/2017 06:30:30;3.170;3.14;0.1;Accepted;;;;T3
AU 3 Multichem;AU3;CHOL;3;01/15/2017 06:30:30;6.910;6.84;0.2;Accepted;;;;T3
AU 3 Multichem;AU3;CREAT;3;01/15/2017 06:30:30;512;469;15;Manually rejected;(2 of 3)2S fails because the results 512 and 175 exceeds 2 SD in the same side of the target (Target=469, SD=15);;SYSADM;T3
AU 3 Multichem;AU3;DBIL;3;01/15/2017 06:30:30;29.30;29;2;Accepted;;;;T3
AU 3 Multichem;AU3;GLU;3;01/15/2017 06:30:30;16.29;16.4;0.4;Accepted;;;;T3
AU 3 Multichem;AU3;IGA;3;01/15/2017 06:30:30;2.910;2.9;0.1;Accepted;;;;T3
AU 3 Multichem;AU3;IGM;3;01/15/2017 06:30:30;1.230;1.21;0.03;Accepted;;;;T3
AU 3 Multichem;AU3;TBIL;3;01/15/2017 06:30:30;93.00;93.2;2.5;Accepted;;;;T3
AU 3 Multichem;AU3;TP;3;01/15/2017 06:30:30;87.47;86;2;Accepted;;;;T3
AU 3 Multichem;AU3;TRIG;3;01/15/2017 06:30:30;2.980;2.9;0.09;Accepted;;;;T3
AU 3 Multichem;AU3;URATE;3;01/15/2017 06:30:30;470.0;463;15;Accepted;;;;T3
AU 3 Multichem;AU3;CL;3;01/15/2017 06:30:25;110.0;106.5;2;Accepted;;;;T3
AU 3 Multichem;AU3;K;3;01/15/2017 06:30:25;6.720;6.67;0.12;Accepted;;;;T3
AU 3 Multichem;AU3;NA;3;01/15/2017 06:30:25;157.0;156;1.75;Accepted;;;;T3
AU 3 Multichem;AU3;ALB;3;01/15/2017 06:30:20;56.20;54.9;1.7;Accepted;;;;T3
AU 3 Multichem;AU3;CRP;3;01/15/2017 06:30:20;29.60;29.5;0.74;Accepted;;;;T3
AU 3 Multichem;AU3;HDL;3;01/15/2017 06:30:20;1.690;1.61;0.05;Accepted;4-1S fails (across runs) because results 1.690, 1.670, 1.690, and 1.700 are on the same side of the target and out of 1 SD (Target=1.610, SD=0.050);;;T3
AU 3 Multichem;AU3;MG;3;01/15/2017 06:30:20;1.970;1.82;0.1;Accepted;;;;T3
AU 3 Multichem;AU3;UREA;3;01/15/2017 06:30:20;24.14;22;0.8;Accepted;1-2S fails because the result 24.14 is out of 2 SD (Target=22.00, SD=0.80);;;T3
AU 3 Multichem;AU3;ALB;3;01/15/2017 06:30:15;56.90;54.9;1.7;Accepted;;;;T3
AU 3 Multichem;AU3;ALP;3;01/15/2017 06:30:15;462.0;475;15;Accepted;;;;T3
AU 3 Multichem;AU3;ALT;3;01/15/2017 06:30:15;240.2;229;10;Accepted;4-1S fails (across runs) because results 240.2, 246.0, 242.5, and 246.1 are on the same side of the target and out of 1 SD (Target=229.0, SD=10.0);;;T3
AU 3 Multichem;AU3;AMY;3;01/15/2017 06:30:15;321.0;312;10;Accepted;;;;T3
AU 3 Multichem;AU3;AST;3;01/15/2017 06:30:15;267.9;269;5;Accepted;;;;T3
AU 3 Multichem;AU3;C3;3;01/15/2017 06:30:15;2.110;2.1;0.06;Accepted;;;;T3
AU 3 Multichem;AU3;CK;3;01/15/2017 06:30:15;455.0;442;10;Accepted;4-1S fails (across runs) because results 455.0, 458.0, 458.0, and 454.0 are on the same side of the target and out of 1 SD (Target=442.0, SD=10.0);;;T3
AU 3 Multichem;AU3;CRP;3;01/15/2017 06:30:15;29.60;29.5;0.74;Accepted;;;;T3
AU 3 Multichem;AU3;GGT;3;01/15/2017 06:30:15;154.9;147;5;Accepted;;;;T3
AU 3 Multichem;AU3;HDL;3;01/15/2017 06:30:15;1.670;1.61;0.05;Accepted;4-1S fails (across runs) because results 1.670, 1.690, 1.700, and 1.680 are on the same side of the target and out of 1 SD (Target=1.610, SD=0.050);;;T3
AU 3 Multichem;AU3;IGG;3;01/15/2017 06:30:15;13.91;13.4;0.5;Accepted;;;;T3
AU 3 Multichem;AU3;LACT;3;01/15/2017 06:30:15;4.170;4.2;0.2;Accepted;;;;T3
AU 3 Multichem;AU3;MG;3;01/15/2017 06:30:15;1.850;1.82;0.1;Accepted;;;;T3
AU 3 Multichem;AU3;PARA;3;01/15/2017 06:30:15;204.0;207;4;Accepted;;;;T3
AU 3 Multichem;AU3;PO4;3;01/15/2017 06:30:15;2.420;2.38;0.06;Accepted;;;;T3
AU 3 Multichem;AU3;SALIC;3;01/15/2017 06:30:15;372.6;365;10;Accepted;;;;T3
AU 3 Multichem;AU3;UREA;3;01/15/2017 06:30:15;22.97;22;0.8;Accepted;;;;T3
AU 3 Multichem;AU3;CL;3;01/15/2017 06:30:10;107.0;106.5;2;Accepted;;;;T3
AU 3 Multichem;AU3;K;3;01/15/2017 06:30:10;6.750;6.67;0.12;Accepted;;;;T3
AU 3 Multichem;AU3;NA;3;01/15/2017 06:30:10;158.0;156;1.75;Accepted;;;;T3
AU 3 Multichem;AU3;TBIL;2;01/15/2017 06:30:10;50.00;50;1;Accepted;;;;T2
AU 3 Multichem;AU3;URATE;2;01/15/2017 06:30:10;357.0;347;8;Accepted;;;;T2
AU 3 Multichem;AU3;ALC;2;01/15/2017 06:30:05;714.0;703;30;Accepted;;;;T2
AU 3 Multichem;AU3;BICARB;2;01/15/2017 06:30:05;24.00;23.5;2;Accepted;;;;T2
AU 3 Multichem;AU3;C4;2;01/15/2017 06:30:05;0.270;0.27;0.01;Accepted;;;;T2
AU 3 Multichem;AU3;CA;2;01/15/2017 06:30:05;2.470;2.4;0.08;Accepted;;;;T2
AU 3 Multichem;AU3;CHOL;2;01/15/2017 06:30:05;3.980;3.94;0.15;Accepted;;;;T2
AU 3 Multichem;AU3;CREAT;2;01/15/2017 06:30:05;175.0;164.5;5;Accepted;1-2S fails because the result 175.0 is out of 2 SD (Target=164.5, SD=5.0);;;T2
AU 3 Multichem;AU3;DBIL;2;01/15/2017 06:30:05;16.10;15.9;1;Accepted;;;;T2
AU 3 Multichem;AU3;GLU;2;01/15/2017 06:30:05;6.950;6.8;0.2;Accepted;;;;T2
AU 3 Multichem;AU3;IGA;2;01/15/2017 06:30:05;2.190;2.28;0.1;Accepted;;;;T2
AU 3 Multichem;AU3;IGM;2;01/15/2017 06:30:05;0.950;0.92;0.02;Accepted;;;;T2
AU 3 Multichem;AU3;TBIL;2;01/15/2017 06:30:05;50.00;50;1;Accepted;;;;T2
AU 3 Multichem;AU3;TP;2;01/15/2017 06:30:05;65.3;65;1.5;Accepted;;;;T2
AU 3 Multichem;AU3;TRIG;2;01/15/2017 06:30:05;1.700;1.7;0.08;Accepted;;;;T2
AU 3 Multichem;AU3;URATE;2;01/15/2017 06:30:05;355.0;347;8;Accepted;;;;T2
AU 3 Multichem;AU3;CL;2;01/15/2017 06:30;94.00;91.8;1.7;Accepted;;;;T2
AU 3 Multichem;AU3;K;2;01/15/2017 06:30;3.80;3.8;0.08;Accepted;;;;T2
AU 3 Multichem;AU3;NA;2;01/15/2017 06:30;142.0;141;1.75;Accepted;;;;T2
AU 3 Multichem;AU3;ALB;2;01/15/2017 06:29:55;43.9;43.5;1.5;Accepted;;;;T2
AU 3 Multichem;AU3;CRP;2;01/15/2017 06:29:55;10.30;10.1;0.25;Accepted;;;;T2
AU 3 Multichem;AU3;HDL;2;01/15/2017 06:29:55;1.100;1.1;0.04;Accepted;;;;T2
AU 3 Multichem;AU3;MG;2;01/15/2017 06:29:55;1.320;1.22;0.05;Accepted;;;;T2
AU 3 Multichem;AU3;UREA;2;01/15/2017 06:29:55;15.22;13.8;0.45;Manually rejected;1-3S fails because the result 15.22 is out of 3 SD (Target=13.80, SD=0.45);;SYSADM;T2
AU 3 Multichem;AU3;ALB;2;01/15/2017 06:29:50;44.3;43.5;1.5;Accepted;;;;T2
AU 3 Multichem;AU3;ALP;2;01/15/2017 06:29:50;218.0;220;10;Accepted;;;;T2
AU 3 Multichem;AU3;ALT;2;01/15/2017 06:29:50;112;110;5;Accepted;;;;T2
AU 3 Multichem;AU3;AMY;2;01/15/2017 06:29:50;121.0;117;3.5;Accepted;3-1S (across runs) fails because results 121.0, 122.0 and 121.0 are on the same side of the target and exceed 1 SD (Target=117.0, SD=3.5);;;T2
AU 3 Multichem;AU3;AST;2;01/15/2017 06:29:50;132.1;133;2.5;Accepted;;;;T2
AU 3 Multichem;AU3;C3;2;01/15/2017 06:29:50;1.350;1.35;0.05;Accepted;;;;T2
AU 3 Multichem;AU3;CK;2;01/15/2017 06:29:50;250.0;244;6;Accepted;;;;T2
AU 3 Multichem;AU3;CRP;2;01/15/2017 06:29:50;10.30;10.1;0.25;Accepted;;;;T2
AU 3 Multichem;AU3;GGT;2;01/15/2017 06:29:50;78.10;77;3;Accepted;;;;T2
AU 3 Multichem;AU3;HDL;2;01/15/2017 06:29:50;1.110;1.1;0.04;Accepted;;;;T2
AU 3 Multichem;AU3;IGG;2;01/15/2017 06:29:50;11.08;10.5;0.5;Accepted;;;;T2
AU 3 Multichem;AU3;LACT;2;01/15/2017 06:29:50;1.810;1.85;0.1;Accepted;;;;T2
AU 3 Multichem;AU3;MG;2;01/15/2017 06:29:50;1.250;1.22;0.05;Accepted;;;;T2
AU 3 Multichem;AU3;PARA;2;01/15/2017 06:29:50;75.00;76.5;1.5;Accepted;;;;T2
AU 3 Multichem;AU3;PO4;2;01/15/2017 06:29:50;1.35;1.3;0.04;Accepted;4-1S fails (across runs) because results 1.35, 1.35, 1.35, and 1.35 are on the same side of the target and out of 1 SD (Target=1.30, SD=0.04);;;T2
AU 3 Multichem;AU3;SALIC;2;01/15/2017 06:29:50;143.1;136;5;Accepted;;;;T2
AU 3 Multichem;AU3;UREA;2;01/15/2017 06:29:50;14.50;13.8;0.45;Accepted;;;;T2
AU 3 Multichem;AU3;CL;2;01/15/2017 06:29:45;93.00;91.8;1.7;Accepted;;;;T2
AU 3 Multichem;AU3;K;2;01/15/2017 06:29:45;3.83;3.8;0.08;Accepted;;;;T2
AU 3 Multichem;AU3;NA;2;01/15/2017 06:29:45;143.0;141;1.75;Accepted;;;;T2
AU 3 Multichem;AU3;TBIL;1;01/15/2017 06:29:45;17.00;16.7;0.8;Accepted;;;;T1
AU 3 Multichem;AU3;URATE;1;01/15/2017 06:29:45;145.0;143;4;Accepted;;;;T1
AU 3 Multichem;AU3;ALC;1;01/15/2017 06:29:40;384.0;383;15;Accepted;;;;T1
AU 3 Multichem;AU3;BICARB;1;01/15/2017 06:29:40;17.00;16.9;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;C4;1;01/15/2017 06:29:40;0.180;0.18;0.01;Accepted;;;;T1
AU 3 Multichem;AU3;CA;1;01/15/2017 06:29:40;1.56;1.53;0.07;Accepted;;;;T1
AU 3 Multichem;AU3;CHOL;1;01/15/2017 06:29:40;2.770;2.78;0.1;Accepted;;;;T1
AU 3 Multichem;AU3;CREAT;1;01/15/2017 06:29:40;60.00;55;2.75;Accepted;;;;T1
AU 3 Multichem;AU3;DBIL;1;01/15/2017 06:29:40;5.500;5.9;0.5;Accepted;;;;T1
AU 3 Multichem;AU3;GLU;1;01/15/2017 06:29:40;3.11;3.1;0.1;Accepted;;;;T1
AU 3 Multichem;AU3;IGA;1;01/15/2017 06:29:40;1.590;1.65;0.08;Accepted;;;;T1
AU 3 Multichem;AU3;IGM;1;01/15/2017 06:29:40;0.6800;0.64;0.02;Accepted;4-1S fails (across runs) because results 0.6800, 0.6600, 0.6700, and 0.6600 are on the same side of the target and out of 1 SD (Target=0.6400, SD=0.0200);;;T1
AU 3 Multichem;AU3;TBIL;1;01/15/2017 06:29:40;16.00;16.7;0.8;Accepted;;;;T1
AU 3 Multichem;AU3;TP;1;01/15/2017 06:29:40;47.86;47.5;1;Accepted;;;;T1
AU 3 Multichem;AU3;TRIG;1;01/15/2017 06:29:40;0.700;0.7;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;URATE;1;01/15/2017 06:29:40;145.0;143;4;Accepted;;;;T1
AU 3 Multichem;AU3;CL;1;01/15/2017 06:29:35;84.0;83;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;K;1;01/15/2017 06:29:35;2.510;2.52;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;NA;1;01/15/2017 06:29:35;122.0;122;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;ALB;1;01/15/2017 06:29:30;31.10;30.9;1;Accepted;;;;T1
AU 3 Multichem;AU3;CRP;1;01/15/2017 06:29:30;4.000;3.77;0.24;Accepted;;;;T1
AU 3 Multichem;AU3;HDL;1;01/15/2017 06:29:30;0.79;0.8;0.03;Accepted;;;;T1
AU 3 Multichem;AU3;MG;1;01/15/2017 06:29:30;0.580;0.53;0.02;Accepted;1-2S fails because the result 0.580 is out of 2 SD (Target=0.530, SD=0.020);;;T1
AU 3 Multichem;AU3;UREA;1;01/15/2017 06:29:30;3.38;3.15;0.14;Accepted;;;;T1
AU 3 Multichem;AU3;ALB;1;01/15/2017 06:29:25;30.60;30.9;1;Accepted;;;;T1
AU 3 Multichem;AU3;ALP;1;01/15/2017 06:29:25;76.00;80;3;Accepted;;;;T1
AU 3 Multichem;AU3;ALT;1;01/15/2017 06:29:25;25.00;25;1.6;Accepted;;;;T1
AU 3 Multichem;AU3;AMY;1;01/15/2017 06:29:25;43.00;42;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;AST;1;01/15/2017 06:29:25;42.43;43;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;C3;1;01/15/2017 06:29:25;0.960;0.95;0.05;Accepted;;;;T1
AU 3 Multichem;AU3;CK;1;01/15/2017 06:29:25;70.00;68.7;3;Accepted;;;;T1
AU 3 Multichem;AU3;CRP;1;01/15/2017 06:29:25;4.000;3.77;0.24;Accepted;;;;T1
AU 3 Multichem;AU3;GGT;1;01/15/2017 06:29:25;26.2;26;1;Accepted;;;;T1
AU 3 Multichem;AU3;HDL;1;01/15/2017 06:29:25;0.79;0.8;0.03;Accepted;;;;T1
AU 3 Multichem;AU3;IGG;1;01/15/2017 06:29:25;7.600;7.4;0.25;Accepted;;;;T1
AU 3 Multichem;AU3;LACT;1;01/15/2017 06:29:25;0.530;0.51;0.05;Accepted;;;;T1
AU 3 Multichem;AU3;MG;1;01/15/2017 06:29:25;0.530;0.53;0.02;Accepted;;;;T1
AU 3 Multichem;AU3;PARA;1;01/15/2017 06:29:25;17.0;17.6;0.8;Accepted;;;;T1
AU 3 Multichem;AU3;PO4;1;01/15/2017 06:29:25;0.760;0.74;0.03;Accepted;;;;T1
AU 3 Multichem;AU3;SALIC;1;01/15/2017 06:29:25;82.1;79;5;Accepted;;;;T1
AU 3 Multichem;AU3;UREA;1;01/15/2017 06:29:25;3.12;3.15;0.14;Accepted;;;;T1
AU 3 Multichem;AU3;CL;1;01/15/2017 06:29:20;82.0;83;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;K;1;01/15/2017 06:29:20;2.530;2.52;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;NA;1;01/15/2017 06:29:20;122.0;122;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;ALC;1;01/15/2017 00:43:20;408.0;383;15;Accepted;;;;T1
AU 3 Multichem;AU3;BICARB;1;01/15/2017 00:43:20;17.00;16.9;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;C4;1;01/15/2017 00:43:20;0.190;0.18;0.01;Accepted;;;;T1
AU 3 Multichem;AU3;CA;1;01/15/2017 00:43:20;1.57;1.53;0.07;Accepted;;;;T1
AU 3 Multichem;AU3;CHOL;1;01/15/2017 00:43:20;2.830;2.78;0.1;Accepted;;;;T1
AU 3 Multichem;AU3;CL;1;01/15/2017 00:43:20;82.0;83;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;CREAT;1;01/15/2017 00:43:20;57.00;55;2.75;Accepted;;;;T1
AU 3 Multichem;AU3;DBIL;1;01/15/2017 00:43:20;6.000;5.9;0.5;Accepted;;;;T1
AU 3 Multichem;AU3;GLU;1;01/15/2017 00:43:20;3.11;3.1;0.1;Accepted;;;;T1
AU 3 Multichem;AU3;IGA;1;01/15/2017 00:43:20;1.590;1.65;0.08;Accepted;;;;T1
AU 3 Multichem;AU3;IGM;1;01/15/2017 00:43:20;0.6600;0.64;0.02;Accepted;4-1S fails (across runs) because results 0.6600, 0.6700, 0.6600, and 0.6800 are on the same side of the target and out of 1 SD (Target=0.6400, SD=0.0200);;;T1
AU 3 Multichem;AU3;K;1;01/15/2017 00:43:20;2.450;2.52;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;NA;1;01/15/2017 00:43:20;120.0;122;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;TBIL;1;01/15/2017 00:43:20;17.00;16.7;0.8;Accepted;;;;T1
AU 3 Multichem;AU3;TP;1;01/15/2017 00:43:20;48.02;47.5;1;Accepted;;;;T1
AU 3 Multichem;AU3;TRIG;1;01/15/2017 00:43:20;0.710;0.7;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;URATE;1;01/15/2017 00:43:20;144.0;143;4;Accepted;;;;T1
AU 3 Multichem;AU3;ALB;1;01/15/2017 00:43:15;31.50;30.9;1;Accepted;;;;T1
AU 3 Multichem;AU3;ALP;1;01/15/2017 00:43:15;77.00;80;3;Accepted;;;;T1
AU 3 Multichem;AU3;ALT;1;01/15/2017 00:43:15;24.40;25;1.6;Accepted;;;;T1
AU 3 Multichem;AU3;AMY;1;01/15/2017 00:43:15;44.00;42;1.5;Accepted;4-1S fails (across runs) because results 44.00, 44.00, 44.00, and 44.00 are on the same side of the target and out of 1 SD (Target=42.00, SD=1.50);;;T1
AU 3 Multichem;AU3;AST;1;01/15/2017 00:43:15;43.08;43;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;C3;1;01/15/2017 00:43:15;0.970;0.95;0.05;Accepted;;;;T1
AU 3 Multichem;AU3;CK;1;01/15/2017 00:43:15;73.00;68.7;3;Accepted;;;;T1
AU 3 Multichem;AU3;CL;1;01/15/2017 00:43:15;81.0;83;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;CRP;1;01/15/2017 00:43:15;4.100;3.77;0.24;Accepted;;;;T1
AU 3 Multichem;AU3;GGT;1;01/15/2017 00:43:15;26.2;26;1;Accepted;;;;T1
AU 3 Multichem;AU3;HDL;1;01/15/2017 00:43:15;0.79;0.8;0.03;Accepted;;;;T1
AU 3 Multichem;AU3;IGG;1;01/15/2017 00:43:15;7.670;7.4;0.25;Accepted;;;;T1
AU 3 Multichem;AU3;K;1;01/15/2017 00:43:15;2.440;2.52;0.06;Accepted;;;;T1
AU 3 Multichem;AU3;LACT;1;01/15/2017 00:43:15;0.530;0.51;0.05;Accepted;;;;T1
AU 3 Multichem;AU3;MG;1;01/15/2017 00:43:15;0.540;0.53;0.02;Accepted;;;;T1
AU 3 Multichem;AU3;NA;1;01/15/2017 00:43:15;119.0;122;1.5;Accepted;;;;T1
AU 3 Multichem;AU3;PARA;1;01/15/2017 00:43:15;17.0;17.6;0.8;Accepted;;;;T1
AU 3 Multichem;AU3;PO4;1;01/15/2017 00:43:15;0.760;0.74;0.03;Accepted;;;;T1
AU 3 Multichem;AU3;SALIC;1;01/15/2017 00:43:15;86.6;79;5;Accepted;;;;T1
